"","UW_Date","exposure_id","tenure","pet_gender","pet_de_sexed","pet_de_sexed_age","pet_is_switcher","nb_policy_first_inception_date","pet_age_months","nb_contribution","nb_excess","nb_address_type_adj","nb_suburb","nb_postcode","nb_state","person_dob","nb_contribution_excess","owner_age_years","nb_number_of_breeds","nb_average_breed_size","nb_breed_type","nb_breed_trait","nb_breed_name_unique","nb_breed_name_unique_concat","is_multi_pet_plan","lead_date_day","quote_date","quote_time_group","exposure_id_1","earned_units","Total_Earned","claim_nb","Total_claim_amount","Total_claim_paid","claim_freq","sa2_code","qi","density","severity","frequency","pet_is_male","nb_address_type_adj_numerical","nb_state_num","nb_breed_type_num","nb_breed_trait_num","is_multi_pet_plan_num","quote_time_group_num","size_encoding","owner_x_pet_age","age_breed_interaction","age_breed_interaction_bins","person_age","person_age_group","pet_age_year","nb_breed_trait_num_encoded"
"1132",2024-08-01,"exposure_6b4a5982-cfd2-457a-9222-ace769eb8e88",1,"female","false","","",2024-07-18,39,80,100,"House","Glenfield","2167","NSW",1986-05-11,80100,38,1,3,"purebred","mastiff","rottweiler","rottweiler","false",1970-01-01,2024-07-19,"Afternoon (12:00 - 17:59)","exposure_6b4a5982-cfd2-457a-9222-ace769eb8e88",1,1.41935483870968,0,0,0,0,"123021440","Good",NA,NA,0,0,2,2,3,7,1,1,1,9,10,24,38,2,3.25,17
"1133",2024-08-01,"exposure_6c359dad-8e85-4e1a-a763-5c7d7c6adcad",3,"female","false","","true",2024-05-03,5,100,100,"House","Australind","6233","WA",1987-10-25,100100,36,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-05-04,"Evening (18:00 - 23:59)","exposure_6c359dad-8e85-4e1a-a763-5c7d7c6adcad",1,4,0,0,0,0,"501021005","Good",308.8,NA,0,0,2,8,3,10,1,2,1,1,10,3,37,2,0.416666666666667,9
"1134",2024-08-01,"exposure_6c3a7356-0bca-4ef1-98d2-625b8038676b",4,"male","true","4-6 mo","",2024-04-06,77,80,100,"House","Greenwood","6024","WA",1991-06-08,80100,32,1,2,"purebred","pointer","hungarian vizsla","hungarian vizsla","false",1970-01-01,2024-04-07,"Afternoon (12:00 - 17:59)","exposure_6c3a7356-0bca-4ef1-98d2-625b8038676b",1,4.8,0,0,0,0,"505011073","Good",1686,NA,0,1,2,8,3,9,1,1,1,10,10,31,33,2,6.41666666666667,18
"1135",2024-08-01,"exposure_6e855617-4870-4756-957f-b0eb972c15d5",0,"male","true","4-6 mo","true",2024-08-22,27,80,100,"House","Wiley Park","2195","NSW",1994-09-04,80100,29,2,2.5,"cross","cross","cross","australian kelpie cross, labrador retriever cross","false",1970-01-01,2024-07-24,"Evening (18:00 - 23:59)","exposure_6e855617-4870-4756-957f-b0eb972c15d5",0.290322580645161,0.290322580645161,0,0,0,0,"119021365","Good",NA,NA,0,1,2,2,1,5,1,2,0,5,10,14,30,2,2.25,5
"1136",2024-08-01,"exposure_701dc50a-2299-488a-ade0-be541de49ec4",9,"male","false","","",2023-11-12,3,80,100,"Apartment","Taringa","4068","QLD",1991-04-07,80100,32,1,2,"purebred","spitz related","pembroke welsh corgi","pembroke welsh corgi","false",1970-01-01,2023-11-13,"Afternoon (12:00 - 17:59)","exposure_701dc50a-2299-488a-ade0-be541de49ec4",1,8,3,1316.99090909091,895.045454545455,0.375,"304021088","Poor",2047.8,6.08449251031096,0.375,1,1,4,3,15,1,1,1,1,6,2,33,2,0.25,15
"1137",2024-08-01,"exposure_70fa56c6-4321-46bc-9042-c2c250014936",0,"male","false","","false",2024-07-31,3,100,200,"House","Avenell Heights","4670","QLD",1991-03-18,100200,33,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-08-01,"Morning (05:00 - 11:59)","exposure_70fa56c6-4321-46bc-9042-c2c250014936",1,1,0,0,0,0,"319011492","Poor",730.3,NA,0,1,2,4,3,10,1,4,1,1,9,2,33,2,0.25,9
"1138",2024-08-01,"exposure_715844e6-b5ef-4802-9435-67ca952b387a",3,"male","false","","false",2024-04-30,24,80,200,"House","Swanbourne","6010","WA",2002-04-23,80200,22,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","false",1970-01-01,2024-04-29,"Evening (18:00 - 23:59)","exposure_715844e6-b5ef-4802-9435-67ca952b387a",1,4,0,0,0,0,"503011031","Poor",2611,NA,0,1,2,8,3,16,1,2,1,3,10,5,22,2,2,11
"1139",2024-08-01,"exposure_71a3575d-ba38-4f15-88de-0b68fcdefa75",1,"female","true","4-6 mo","true",2024-07-30,80,80,200,"House","Chisholm","2905","ACT",1995-06-20,80200,29,1,2,"purebred","teckel","dachshundstandard long haired","dachshundstandard long haired","true",1970-01-01,2024-07-24,"Evening (18:00 - 23:59)","exposure_71a3575d-ba38-4f15-88de-0b68fcdefa75",1,1.03225806451613,0,0,0,0,"801071072","Poor",1301.4,NA,0,0,2,1,3,16,2,2,1,10,10,32,29,2,6.66666666666667,11
"1140",2024-08-01,"exposure_728b5005-0e07-49df-87a8-fb03af67d994",1,"male","true","7-12 mo","true",2024-07-28,39,80,200,"House","West Busselton","6280","WA",1968-08-13,80200,55,1,2,"purebred","collie related","border collie","border collie","true",1970-01-01,2024-07-18,"Evening (18:00 - 23:59)","exposure_728b5005-0e07-49df-87a8-fb03af67d994",1,1.75,0,0,0,0,"501011002","Good",NA,NA,0,1,2,8,3,4,2,2,1,10,10,16,56,3,3.25,6
"1141",2024-08-01,"exposure_7369bef3-c6db-4ea1-8df4-2bb72df75275",1,"male","true","7-12 mo","true",2024-07-06,39,100,100,"House","Mulgrave","3170","VIC",1989-09-01,100100,34,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-07-04,"Afternoon (12:00 - 17:59)","exposure_7369bef3-c6db-4ea1-8df4-2bb72df75275",1,1.80645161290323,0,0,0,0,"212051325","Good",1930.2,NA,0,1,2,7,2,20,1,1,1,8,10,8,35,2,3.25,8
"1142",2024-08-01,"exposure_751cf263-4faf-4d38-84bc-c0448f135496",10,"male","true","4-6 mo","",2023-10-15,62,100,100,"Apartment","East Ballina","2478","NSW",1992-12-08,100100,30,1,1,"unnamed cross","unknown","pug cross","pug cross","false",1970-01-01,2023-10-16,"Afternoon (12:00 - 17:59)","exposure_751cf263-4faf-4d38-84bc-c0448f135496",1,8,2,501.772727272727,319.954545454545,0.25,"112011236","Poor",518.7,5.52500010210009,0.25,1,1,2,4,19,1,1,1,10,10,13,31,2,5.16666666666667,14
"1143",2024-08-01,"exposure_7702a6ea-112a-4e6d-8ec2-618374017915",11,"male","true","4-6 mo","",2023-09-28,50,80,0,"House","Terrigal","2260","NSW",1974-07-23,800,49,1,1,"cross","","spoodle","spoodle","true",1970-01-01,2023-09-29,"Afternoon (12:00 - 17:59)","exposure_7702a6ea-112a-4e6d-8ec2-618374017915",1,8,0,0,0,0,"102011031","Poor",434.2,NA,0,1,2,2,1,1,2,1,1,10,10,10,50,3,4.16666666666667,13
"1144",2024-08-01,"exposure_79323c11-6ffe-4f05-af43-7768830b5b02",8,"male","false","","",2023-12-02,4,80,0,"House","Warriewood","2102","NSW",1996-03-08,800,27,1,2,"purebred","collie related","australian cattle dogblue heeler","australian cattle dogblue heeler","false",1970-01-01,2023-12-03,"Afternoon (12:00 - 17:59)","exposure_79323c11-6ffe-4f05-af43-7768830b5b02",1,8,3,629.818181818182,498.4,0.375,"122021423","Acceptable",NA,5.34681888877579,0.375,1,2,2,3,4,1,1,1,1,8,2,28,2,0.333333333333333,6
"1145",2024-08-01,"exposure_7945c91f-d423-414c-aa75-f178887f3e5b",5,"male","false","","",2024-03-09,5,100,100,"House","Deanside","3335","VIC",2001-08-31,100100,22,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-03-09,"Afternoon (12:00 - 17:59)","exposure_7945c91f-d423-414c-aa75-f178887f3e5b",1,5.70967741935484,1,316.454545454545,225.545454545455,0.175141242937853,"213041355","Poor",NA,5.75717961501307,0.175141242937853,1,2,7,2,20,1,1,1,1,5,1,23,2,0.416666666666667,8
"1146",2024-08-01,"exposure_7685dd08-d915-4880-a19d-0dba8714479f",5,"female","false","","",2024-03-22,2,90,100,"House","Green Point","2251","NSW",1982-06-10,90100,41,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-03-19,"Morning (05:00 - 11:59)","exposure_7685dd08-d915-4880-a19d-0dba8714479f",1,5.29032258064516,5,2328.81818181818,1897.90909090909,0.945121951219512,"102011028","Poor",1164.1,6.14367828734324,0.945121951219512,0,2,2,3,10,1,4,1,1,6,2,42,3,0.166666666666667,9
"1147",2024-08-01,"exposure_3eb09d5c-be6a-49ae-bd93-a3feb5e18e01",5,"female","true","7-12 mo","",2024-03-19,38,80,100,"House","Aspendale","3195","VIC",1961-01-21,80100,63,1,2,"unnamed cross","unknown","beagle cross","beagle cross","false",1970-01-01,2024-02-27,"Morning (05:00 - 11:59)","exposure_3eb09d5c-be6a-49ae-bd93-a3feb5e18e01",1,5.38709677419355,3,993.227272727273,721.854545454545,0.55688622754491,"208031183","Poor",1698,5.80234722404044,0.55688622754491,0,2,7,4,19,1,4,1,10,10,16,63,4,3.16666666666667,14
"1148",2024-08-01,"exposure_41c053f3-9e8b-4f15-b1eb-08a8bf0cb447",4,"male","true","4-6 mo","false",2024-04-17,12,90,100,"House","Wombarra","2515","NSW",1980-07-15,90100,43,1,1,"cross","","poochon","poochon","false",1970-01-01,2024-04-17,"Evening (18:00 - 23:59)","exposure_41c053f3-9e8b-4f15-b1eb-08a8bf0cb447",1,4.43333333333333,0,0,0,0,"107041148","Good",744.2,NA,0,1,2,2,1,1,1,2,1,3,10,3,44,3,1,13
"1149",2024-08-01,"exposure_456abc4b-db7e-47b5-8147-53c4e7c6b51b",5,"male","false","","",2024-03-14,3,90,100,"House","Gwelup","6018","WA",1977-12-14,90100,46,1,3,"unnamed cross","unknown","american staffordshire terrier cross","american staffordshire terrier cross","false",1970-01-01,2024-03-13,"Afternoon (12:00 - 17:59)","exposure_456abc4b-db7e-47b5-8147-53c4e7c6b51b",1,5.54838709677419,0,0,0,0,"505021088","Poor",3557.1,NA,0,1,2,8,4,19,1,1,1,1,9,2,46,3,0.25,14
"1150",2024-08-01,"exposure_4abbe221-54e5-47d2-965c-24d66cfd8262",4,"female","false","","",2024-04-15,24,90,200,"House","North Haven","5018","SA",1991-08-05,90200,32,1,1,"purebred","brachycephalic","pug","pug","false",1970-01-01,2024-04-16,"Evening (18:00 - 23:59)","exposure_4abbe221-54e5-47d2-965c-24d66cfd8262",1,4.5,0,0,0,0,"404021100","Acceptable",1028.6,NA,0,0,2,5,3,2,1,2,1,5,10,5,33,2,2,10
"1151",2024-08-01,"exposure_538e4aae-17e8-47c7-a3db-6225b5709ed4",0,"male","false","","false",2024-08-16,2,90,200,"House","Campsie","2194","NSW",1995-01-13,90200,29,1,3,"designerbreed","water dog","labradoodle","labradoodle","true",1970-01-01,2024-08-15,"Evening (18:00 - 23:59)","exposure_538e4aae-17e8-47c7-a3db-6225b5709ed4",0.483870967741935,0.483870967741935,0,0,0,0,"119021363","Acceptable",NA,NA,0,1,2,2,2,20,2,2,1,1,6,2,29,2,0.166666666666667,8
"1152",2024-08-01,"exposure_5606e3f5-8e53-49f1-8574-81f71e799cc2",7,"female","false","","",2023-12-31,40,80,100,"House","Largs North","5016","SA",1978-08-14,80100,45,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2023-12-31,"Afternoon (12:00 - 17:59)","exposure_5606e3f5-8e53-49f1-8574-81f71e799cc2",1,8,0,0,0,0,"404021099","Poor",2286.1,NA,0,0,2,5,3,4,1,1,1,10,10,16,46,3,3.33333333333333,6
"1153",2024-08-01,"exposure_56c1e667-82a0-4487-be9b-f0446825785e",3,"female","false","","false",2024-05-26,2,80,100,"House","Deebing Heights","4306","QLD",1967-01-05,80100,57,1,1,"purebred","terrier","yorkshire terrier","yorkshire terrier","true",1970-01-01,2024-04-29,"Afternoon (12:00 - 17:59)","exposure_56c1e667-82a0-4487-be9b-f0446825785e",1,3.16129032258065,0,0,0,0,"307021179","Poor",2.9,NA,0,0,2,4,3,17,2,1,1,1,2,1,57,3,0.166666666666667,3
"1154",2024-08-01,"exposure_583ee259-91c4-4917-8b2d-e75af0456872",3,"female","false","","false",2024-05-10,2,100,100,"Apartment","Newtown","2043","NSW",1998-08-06,100100,25,2,1.5,"cross","cross","cross","dachshund cross, jack russell terrier","true",1970-01-01,2024-05-10,"Evening (18:00 - 23:59)","exposure_583ee259-91c4-4917-8b2d-e75af0456872",1,3.67741935483871,4,2134,2043.09090909091,1.08771929824561,"117031330","Good",4782.7,6.27945907074181,1.08771929824561,0,1,2,1,5,2,2,0,1,3,1,26,2,0.166666666666667,5
"1155",2024-08-01,"exposure_5b1d3bd6-9ae0-4ce6-b098-2ab1aa0db00c",8,"male","true","4-6 mo","",2023-12-24,15,100,100,"Apartment","Waterloo","2017","NSW",1978-12-02,100100,45,1,2,"purebred","spaniel","english cocker spaniel","english cocker spaniel","false",1970-01-01,2023-12-25,"Morning (05:00 - 11:59)","exposure_5b1d3bd6-9ae0-4ce6-b098-2ab1aa0db00c",1,8,0,0,0,0,"117031338","Acceptable",NA,NA,0,1,1,2,3,14,1,4,1,4,10,6,45,3,1.25,4
"1156",2024-08-01,"exposure_5c0a87eb-7c8c-4f4d-95ce-87af7caf2da2",6,"female","false","","",2024-02-15,3,80,100,"House","Croydon","2132","NSW",1964-11-04,80100,59,1,2,"purebred","brachycephalic","staffordshire bull terrier","staffordshire bull terrier","false",1970-01-01,2024-01-25,"Afternoon (12:00 - 17:59)","exposure_5c0a87eb-7c8c-4f4d-95ce-87af7caf2da2",1,6.48275862068965,2,557.318181818182,138.281818181818,0.308510638297872,"120031391","Good",NA,5.62998913831413,0.308510638297872,0,2,2,3,2,1,1,1,1,6,2,59,3,0.25,10
"1157",2024-08-01,"exposure_5da59aa6-96da-4199-8818-27c19b0db156",5,"male","false","","",2024-03-03,4,90,0,"House","Ormeau Hills","4208","QLD",1978-03-09,900,46,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-03-04,"Evening (18:00 - 23:59)","exposure_5da59aa6-96da-4199-8818-27c19b0db156",0,4.10322580645161,0,0,0,0,"309071254","Poor",33.8,NA,0,1,2,4,2,20,1,2,1,2,4,1,46,3,0.333333333333333,8
"1158",2024-08-01,"exposure_5fd54200-3b9c-49fb-9ace-86770e572b08",2,"male","false","","true",2024-06-17,49,80,100,"House","Kingsgrove","2208","NSW",1980-02-24,80100,44,1,3,"purebred","brachycephalic","british bulldog","british bulldog","true",1970-01-01,2024-06-18,"Evening (18:00 - 23:59)","exposure_5fd54200-3b9c-49fb-9ace-86770e572b08",1,2.76470588235294,0,0,0,0,"119021363","Acceptable",NA,NA,0,1,2,2,3,2,2,2,1,10,10,30,44,3,4.08333333333333,10
"1159",2024-08-01,"exposure_63c22777-d80e-405d-a786-9397d73e0a87",7,"male","false","","",2024-01-05,2,100,100,"House","Hampton Park","3976","VIC",1998-06-17,100100,25,1,3,"purebred","retriever","labrador retriever","labrador retriever","false",1970-01-01,2024-01-05,"Evening (18:00 - 23:59)","exposure_63c22777-d80e-405d-a786-9397d73e0a87",1,7.83870967741935,3,537.781818181818,265.054545454545,0.382716049382716,"212031305","Good",NA,5.18884064682613,0.382716049382716,1,2,7,3,10,1,2,1,1,6,2,26,2,0.166666666666667,9
"1160",2024-08-01,"exposure_67185791-d761-430d-950e-abfa70874769",8,"male","false","","",2023-12-18,25,80,100,"House","Kellyville","2155","NSW",2003-03-19,80100,20,1,1,"unnamed cross","unknown","pomeranian cross","pomeranian cross","true",1970-01-01,2023-12-19,"Afternoon (12:00 - 17:59)","exposure_67185791-d761-430d-950e-abfa70874769",1,8,0,0,0,0,"115011295","Poor",NA,NA,0,1,2,2,4,19,2,1,1,3,10,5,21,2,2.08333333333333,14
"1161",2024-08-01,"exposure_6e17a274-4ea3-411c-a7bc-402ff254d4b4",1,"male","false","","",2024-07-01,51,80,200,"House","Sinnamon Park","4073","QLD",2000-11-06,80200,23,1,3,"purebred","mastiff","rottweiler","rottweiler","false",1970-01-01,2024-07-02,"Evening (18:00 - 23:59)","exposure_6e17a274-4ea3-411c-a7bc-402ff254d4b4",1,2,0,0,0,0,"304011084","Good",1824.3,NA,0,1,2,4,3,7,1,2,1,7,10,31,23,2,4.25,17
"1162",2024-08-01,"exposure_7075cb11-18c8-420a-b7b8-baa0e26b7bf3",3,"male","true","1-2 yr","false",2024-05-29,17,90,100,"House","Berowra Heights","2082","NSW",1959-08-13,90100,64,1,1,"purebred","white fluffy","havanese","havanese","true",1970-01-01,2024-05-30,"Morning (05:00 - 11:59)","exposure_7075cb11-18c8-420a-b7b8-baa0e26b7bf3",1,3.15384615384615,0,0,0,0,"115021298","Good",28.4,NA,0,1,2,2,3,21,2,4,1,7,10,4,65,4,1.41666666666667,1
"1163",2024-08-01,"exposure_73005369-27b2-4f6f-b4e0-f70ec804d3de",6,"male","false","","",2024-02-27,33,80,100,"House","Cranbourne East","3977","VIC",1983-03-30,80100,40,1,1,"unnamed cross","unknown","maltese cross","maltese cross","false",1970-01-01,2024-02-28,"Morning (05:00 - 11:59)","exposure_73005369-27b2-4f6f-b4e0-f70ec804d3de",1,6.06896551724138,0,0,0,0,"212031300","Poor",1691.4,NA,0,1,2,7,4,19,1,4,1,8,10,7,41,3,2.75,14
"1164",2024-08-01,"exposure_73995bdd-a543-4023-a121-a686215f018c",1,"male","true","1-2 yr","false",2024-07-19,34,80,200,"House","Springdale Heights","2641","NSW",1978-08-21,80200,45,3,1,"cross","cross","cross","chihuahua, pomeranian, jack russell terrier","true",1970-01-01,2024-07-12,"Morning (05:00 - 11:59)","exposure_73995bdd-a543-4023-a121-a686215f018c",1,1.38709677419355,0,0,0,0,"109011172","Poor",189.9,NA,0,1,2,2,1,5,2,4,1,9,10,7,46,3,2.83333333333333,5
"1165",2024-08-01,"exposure_75940656-b503-48b4-a540-c206e072ba8c",3,"male","false","","",2024-05-26,40,80,200,"House","Kelvin Grove","4059","QLD",1991-06-28,80200,32,1,2,"cross","","bordoodle","bordoodle","false",1970-01-01,2024-05-27,"Morning (05:00 - 11:59)","exposure_75940656-b503-48b4-a540-c206e072ba8c",1,3.16129032258065,0,0,0,0,"305011105","Poor",6681.7,NA,0,1,2,4,1,1,1,4,1,8,10,16,33,2,3.33333333333333,13
"1166",2024-08-01,"exposure_77efe7fe-f2a3-4129-b21a-7c3701155451",2,"female","true","7-12 mo","true",2024-06-03,26,80,200,"House","Rose Bay","7015","TAS",1976-08-04,80200,47,1,3,"designerbreed","water dog","labradoodle","labradoodle","false",1970-01-01,2024-05-23,"Evening (18:00 - 23:59)","exposure_77efe7fe-f2a3-4129-b21a-7c3701155451",1,2.9,0,0,0,0,"601021006","Poor",410.9,NA,0,0,2,6,2,20,1,2,1,7,10,16,48,3,2.16666666666667,8
"1167",2024-08-01,"exposure_78cd0afa-fe85-44de-9be5-961f8ea3ff86",0,"female","false","","",2024-08-25,23,80,200,"House","Thornbury","3071","VIC",1978-11-23,80200,45,1,2,"purebred","brachycephalic","french bulldog","french bulldog","false",1970-01-01,2024-08-26,"Morning (05:00 - 11:59)","exposure_78cd0afa-fe85-44de-9be5-961f8ea3ff86",0.193548387096774,0.193548387096774,0,0,0,0,"206021111","Good",NA,NA,0,0,2,7,3,2,1,4,1,6,10,10,45,3,1.91666666666667,10
"1168",2024-08-01,"exposure_78d79f1e-d7d8-4a7b-be4b-85207ea5cf50",6,"male","false","","",2024-02-14,14,80,100,"House","Oxenford","4210","QLD",1980-05-03,80100,43,1,2,"designerbreed","water dog","mini groodle","mini groodle","false",1970-01-01,2024-02-03,"Afternoon (12:00 - 17:59)","exposure_78d79f1e-d7d8-4a7b-be4b-85207ea5cf50",1,6.51724137931035,0,0,0,0,"309041241","Poor",15,NA,0,1,2,4,2,20,1,1,1,4,10,6,44,3,1.16666666666667,8
"1169",2024-08-01,"exposure_57641ab9-e0f4-46de-8e14-08aa9d3f4b75",8,"female","false","","",2023-12-30,2,80,100,"House","Pakenham","3810","VIC",1994-04-30,80100,29,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2023-12-31,"Morning (05:00 - 11:59)","exposure_57641ab9-e0f4-46de-8e14-08aa9d3f4b75",1,8,0,0,0,0,"212011288","Good",NA,NA,0,0,2,7,2,20,1,4,1,1,2,1,30,2,0.166666666666667,8
"1170",2024-08-01,"exposure_5a679c47-a771-49f0-ab62-360d40179195",4,"male","false","","false",2024-04-11,27,80,100,"House","Sheidow Park","5158","SA",1982-08-23,80100,41,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","true",1970-01-01,2024-04-12,"Afternoon (12:00 - 17:59)","exposure_5a679c47-a771-49f0-ab62-360d40179195",1,4.63333333333333,0,0,0,0,"403021059","Poor",1375.5,NA,0,1,2,5,3,16,2,1,1,7,10,6,42,3,2.25,11
"1171",2024-08-01,"exposure_78cb92bc-3778-40bd-a934-287b136aa8f7",7,"male","false","","",2024-01-30,3,100,100,"House","South Melbourne","3205","VIC",1999-04-07,100100,24,1,3,"unnamed cross","unknown","american staffordshire terrier cross","american staffordshire terrier cross","false",1970-01-01,2024-01-31,"Morning (05:00 - 11:59)","exposure_78cb92bc-3778-40bd-a934-287b136aa8f7",1,7.03448275862069,0,0,0,0,"206051132","Good",NA,NA,0,1,2,7,4,19,1,4,1,1,9,2,25,2,0.25,14
"1172",2024-08-01,"exposure_423c005d-6b88-4ce6-b91a-349cdf82a0aa",0,"male","true","1-2 yr","false",2024-08-18,34,80,200,"Apartment","Naremburn","2065","NSW",1985-01-27,80200,39,1,1,"purebred","brachycephalic","boston terrier","boston terrier","true",1970-01-01,2024-08-18,"Evening (18:00 - 23:59)","exposure_423c005d-6b88-4ce6-b91a-349cdf82a0aa",0.419354838709677,0.419354838709677,0,0,0,0,"121011400","Poor",NA,NA,0,1,1,2,3,2,2,2,1,8,10,7,39,2,2.83333333333333,10
"1173",2024-08-01,"exposure_42bade74-a79d-44e9-a932-b1730b869dcc",1,"female","true","4-6 mo","true",2024-07-18,15,80,200,"Apartment","Westmead","2145","NSW",1987-04-27,80200,37,1,2,"purebred","brachycephalic","french bulldog","french bulldog","false",1970-01-01,2024-07-18,"Afternoon (12:00 - 17:59)","exposure_42bade74-a79d-44e9-a932-b1730b869dcc",1,1.41935483870968,0,0,0,0,"125031482","Poor",NA,NA,0,0,1,2,3,2,1,1,1,4,10,6,37,2,1.25,10
"1174",2024-08-01,"exposure_445510b8-4a22-486b-ae8a-89b9081e9e6f",0,"female","false","","",2024-08-12,49,80,200,"House","Maroubra","2035","NSW",1973-10-10,80200,50,1,2,"purebred","collie related","australian cattle dogblue heeler","australian cattle dogblue heeler","false",1970-01-01,2024-08-05,"Afternoon (12:00 - 17:59)","exposure_445510b8-4a22-486b-ae8a-89b9081e9e6f",0.612903225806452,0.612903225806452,0,0,0,0,"117011323","Poor",5059,NA,0,0,2,2,3,4,1,1,1,10,10,20,51,3,4.08333333333333,6
"1175",2024-08-01,"exposure_47cb57e1-7b49-4746-a63a-d3e6b7f8751e",8,"male","false","","",2023-12-08,51,80,0,"House","Palm Beach","2108","NSW",1983-02-04,800,40,1,3,"purebred","sighthound","greyhound","greyhound","false",1970-01-01,2023-12-09,"Afternoon (12:00 - 17:59)","exposure_47cb57e1-7b49-4746-a63a-d3e6b7f8751e",1,8,9,4685.4,3748.31818181818,1.125,"122021420","Acceptable",1521.3,6.25498199256046,1.125,1,2,2,3,13,1,1,1,10,10,31,41,3,4.25,7
"1176",2024-08-01,"exposure_49db8cfb-687b-42a8-bb64-2fe8902331ea",7,"female","false","","",2024-01-06,3,80,100,"House","Coombs","2611","ACT",2003-04-12,80100,20,1,2,"purebred","spaniel","english cocker spaniel","english cocker spaniel","true",1970-01-01,2024-01-07,"Afternoon (12:00 - 17:59)","exposure_49db8cfb-687b-42a8-bb64-2fe8902331ea",1,7.80645161290323,3,646.381818181818,272.690909090909,0.384297520661157,"101011004","Poor",NA,5.3727780903304,0.384297520661157,0,2,1,3,14,2,1,1,1,6,2,21,2,0.25,4
"1177",2024-08-01,"exposure_49fcd63e-64ba-4a33-af32-5eeab41668d2",2,"male","false","","",2024-06-16,20,80,200,"House","Montmorency","3094","VIC",1962-04-19,80200,62,1,3,"cross","","aussiedoodle","aussiedoodle","false",1970-01-01,2024-06-11,"Afternoon (12:00 - 17:59)","exposure_49fcd63e-64ba-4a33-af32-5eeab41668d2",1,2.46666666666667,0,0,0,0,"209011202","Acceptable",1401.1,NA,0,1,2,7,1,1,1,1,1,7,10,12,62,4,1.66666666666667,13
"1178",2024-08-01,"exposure_4a196afd-6acd-428f-8eb3-f94b8c548626",2,"male","true","7-12 mo","false",2024-06-09,8,90,200,"House","Bundoora","3083","VIC",1977-02-03,90200,47,1,1,"purebred","water dog","poodletoy","poodletoy","false",1970-01-01,2024-06-10,"Morning (05:00 - 11:59)","exposure_4a196afd-6acd-428f-8eb3-f94b8c548626",1,2.7,0,0,0,0,"209011196","Poor",2459.9,NA,0,1,2,7,3,20,1,4,1,3,8,2,47,3,0.666666666666667,8
"1179",2024-08-01,"exposure_4b49e28d-993b-4fb4-a3aa-82ec34efa1b0",1,"male","false","","false",2024-07-11,3,80,100,"House","Sandringham","3191","VIC",1999-01-15,80100,25,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-07-12,"Morning (05:00 - 11:59)","exposure_4b49e28d-993b-4fb4-a3aa-82ec34efa1b0",1,1.64516129032258,0,0,0,0,"208011171","Poor",2399.3,NA,0,1,2,7,2,20,1,4,1,1,3,1,25,2,0.25,8
"1180",2024-08-01,"exposure_4b88c987-5d1c-438b-8d93-4e0933905088",9,"male","false","","",2023-11-03,76,80,100,"House","Grange","4051","QLD",1964-02-26,80100,59,1,1,"purebred","collie related","shetland sheepdog","shetland sheepdog","false",1970-01-01,2023-11-04,"Evening (18:00 - 23:59)","exposure_4b88c987-5d1c-438b-8d93-4e0933905088",1,8,0,0,0,0,"302011025","Poor",2566.1,NA,0,1,2,4,3,4,1,2,1,10,10,16,60,4,6.33333333333333,6
"1181",2024-08-01,"exposure_4b9ad24b-26eb-476b-88de-2340ca4d8c3b",1,"male","false","","",2024-07-21,2,80,200,"House","Nundah","4012","QLD",1994-04-07,80200,30,1,2,"purebred","brachycephalic","staffordshire bull terrier","staffordshire bull terrier","false",1970-01-01,2024-07-22,"Afternoon (12:00 - 17:59)","exposure_4b9ad24b-26eb-476b-88de-2340ca4d8c3b",1,1.32258064516129,1,214.527272727273,26.1636363636364,0.75609756097561,"302021028","Poor",3599.9,5.36843687586745,0.75609756097561,1,2,4,3,2,1,1,1,1,4,1,30,2,0.166666666666667,10
